label,review
1,入住的是贵宾楼，房间面积还算大，感觉硬件和服务都还不错。缺点是隔音效果不是很好，住隔壁的同事说竟然能听到我打电话的声音，而且走廊上其他客人的声音也吵醒过我2次。
1,"酒店房间太小了性价比不是很好,不过越靠北越是这样,没有办法啊,还是南方的酒店性价比好!"
1,酒店位置很好，在西街的街口。酒店内环境优美，就是自助早餐价格太贵，品种也不多。7月份住了3天，感觉挺好的。
1,携程只能订到老楼，贵宾楼订不到。前台服务员给我做了升级，升至豪华房。装修有点老了。不过太仓本来就没什么好酒店，也就这家是五星级的了
1,酒店的服务是不错的，但是硬件不够五星标准，什么都要再收费。晚上的自助餐很值，酒店去市中心的巴士也很方面。如果在住上不想花太多的钱，可以考虑！
1,"我们是为了看""火凤凰""表演去住这里的房间算大客房服务也很好但房价稍贵了点那个""火凤凰""还挺好看的有机会住环球城的可以去看看!!"
1,其实这个价格相对这个状况的酒店已经不便宜了（360元），这个季节，这个城市乱七八糟的。但是相对这个（4星）级别的，已经算是还可以了
1,"酒店的整体感觉一般,但是前台的小姐和先生很热情.但是酒店的餐厅只接受现金,很不方便.希望能把帐转入房间号中."
1,据说是秦皇岛还不错的饭店，但是感觉硬件设施一般。卫生间很旧，而且有异味。个人认为，整体来说，价钱偏高了。后来去了海边，认为那个假日酒店应该更好些。服务没有什么问题，但是也没有什么特别值得一提的地方。
1,大体感觉不错，环境也还好，离海边不远，只是附近没有什么超市，小卖部，餐馆一类的，不很繁华。离老龙头挺近的，走着就能到。
1,感觉不错，舒适、卫生、安全方面都不错，只是晚上夜深时外面马路的汽车路过声扰人。
1,房间条件不错，设施齐全。208的价钱合理。不足之处是隔音不好，能听到外面的车辆嘈杂声。如包早餐更好~~呵呵补充点评2007年12月14日：最不好的就是八楼的娱乐场所~~~进出人员复杂
1,"服务尚可,携程网协议价偏高.本人发现其他公司协议价只有366元(含早)."
1,整体感觉良好，我住的房间可以直接看到市政府大楼，出行比较方便，下次去威海还会住。
1,交通便利（轻轨曾家岩站就在酒店门口）、价格合理、环境闹中取静、服务设施齐全，值得推荐！就是淋浴花洒老旧，不好使，应更换。
1,还不错的一家酒店，位置比价安静，房间也还不错，就是出门打车要走出一段距离。酒店商品部的服务很一般，态度极其冷淡，应该下岗。
1,每次重庆出差，基本上都住雾都宾馆，宾馆很温馨，服务周到，价格合适，交通方便......各方面都不错，下次去还会住雾都宾馆！
1,此次入住双人豪华商务房有提供计算机，饭店位置离机场巴士终点上清寺站打出租车起步价五块，坐轻轨在曾家岩站下车Ｃ号出口。交通位置方便，住起来也安静。
1,对的起价格。还有就是安静。就是大床竟然是二张小床拼的。让人郁闷。就是看他安静。所以我每次来还是住这了。
1,住在9楼，还能看到江景。不错。位置倒还一般。到机场30分钟，也不堵车，不过这个路程，在重庆却是不算近的了。就是结帐外卡不能用，与网上说的有点不符，也没什么明确的理由。
1,"环境还不错,在西街头上,又有相当的一段距离与吵闹的西街隔离,非常安静.但是:1.不能上网,与四星水准不符;2.同去旅伴抱怨房内有霉味"
1,因为要去高新园区，图个方便，门口交通还不错，有轨道交通。商务旅行，网络能让人满意。早餐令人失望，没啥吃的。还有最近似乎涨价了。
1,"房间格局还可以,但是从4星级的酒店角度看，没有浴缸也不失为一美中不足"
1,位置挺好，标准间特宽敞，服务水平一般．若到星海广场玩一天并晚上观看剧场真人秀可选此店入住．
1,"山水宾馆的设施比较旧,餐厅也是比较旧,住宿不含早餐,需要另交费."
1,应该算是阳朔最好的酒店了，在西街头上，距离汽车站又近，地段没的说了。而且要过一个桥在到酒店里面，闹重取静，也是一大亮点。不过阳朔毕竟是小地方，酒店房间设施应该达不到四星级的标准。
1,客人反映不错.主要是靠近金融街和西单.商务谈判和购物都比较方便.
1,"我住了2009,房间床头左边的睡眠灯开关不管用，右边的只能关，半夜要开灯太不方便了！街上的饭店20:30就关门了，太早了点吧。"
1,"酒店设施还可以,服务也不错.值得一提的是:早餐不象是所谓的五星级的早餐.门童的服务也不到位!其他都还好!"
1,"服务很不错,房间效果也很好.但为了赶飞机,不知道早餐如何?不过下次还会去住的!"
1,郴州第一的酒店。可惜离市区太远了，办事非常不方便。酒店的硬件相当不错，但服务员缺乏培训，对于入住和离店的手续办理速度过慢。酒店的华天食街相当方便。
1,当地最好的酒店！但是五星级酒店不是地方标准，所以在硬件一般的情况下，还得在服务上狠下功夫，向优秀的五星级饭店看齐。
1,在株洲基本没有别的选择了，只能这家！总体房间还可以，但是吃早餐的地方太小了，非常拥挤，而且品种也很少！
1,位置很好，就在南京路步行街后面，逛街购物很方便，然后离人民广场地铁站也近，交通很方便。
1,还不错，第一次来入住，总体印象好，交通也很便捷！
1,黄金地段，算是性价比比较高的吧，但是环境一般~~
1,地理位置很好，离南京路只有大概五十米的距离．房间环境不错，价格也比较合理，在南京路那边还是有竞争力的．前台服务也很好．
1,服务还是不错。房间有些陈旧了，周边最近最近在建楼稍稍有些不太爽，不过关上窗户也没什么影响。所处位置在成都算是不错的地方，而且接近民航售票中心，对于来回去机场很方便。
1,地理位置比较方便，环境还算不错，比较安静，房间也很干净！
1,地理位置比较方便，环境还算不错，比较安静，房间也很干净！宾馆反馈2008年6月19日：尊敬的客人您好，
1,酒店位置不错，在市中心最热闹的地方，购物和吃饭都很方便。标房房间比较小，卫生间台盆下水有点慢，其它都不错。
1,酒店地理位置不错服务人员态度很好感觉很舒心~大堂是小了点但还算干净明亮房间设施还可以~总体来说这次没选错呵呵~下次仍然会考虑入住雅戈尔富宫...
1,位置好，服务不错；房间也不错；不过酒店的大堂和硬件离4星还是有点距离的
1,地理环境不错，购物吃饭都方便，就是房间隔音效果不好
1,那里的环境很好，只是价格有点贵，打车需要走一段路，自己驾车的话较方便，服务态度很好．
1,又涨价了！价格极端不稳定，不在携程订了，直接去前台。
1,好于预期。如果服务更好一店，价格更加合适一点的话，会更加有竞争力。
1,"不错的地方,性价比较高,有机会还会住,呵呵."
1,"哈哈哈哈.....居然还可以继续评论啊那就给满分了下次去了继续住忘记说了,有房内按摸的服务的可惜没时间去试了,下次去还会住的......"
1,酒店的条件很好，价格也很便宜（190元）
1,贵宾楼的房间还比较有档次。但是大床间里，机顶盒的信号奇差！浴室里没有浴缸，拖鞋质量不好，床上用品业一般。国际饭店的环境还是不错的，闹中取静。
1,酒店还可以，就是性价比不高，要是便宜点就好了。
1,"天津为数不多的还可以的酒店,比喜来登,凯悦好多了.酒吧设施差了点,健身房差了点."
1,还行，就跟网友说的一样，地毯比较脏。但临安小地方有这样一个地方不错了。
1,"不错的酒店,装修和风格都很好,是郑州最好的酒店了.可惜没有时间好好住,因为是晚上到了都一点半了.早上八点半又开车走了,所以只觉得房间很舒服,早餐很好吃哈哈哈哈........."
1,对该酒店总体感觉良好，以后再到临安还可以入住该酒店。建议酒店在安排两间以上客人房间时，南北朝向搭配好，就更好了。
1,非常不错，实惠，虽然不含早餐，但是也很实惠，房间很大很干净，地理位置不错，卫生设施一流，下次一定还选
1,住了无数次了，中轨中距，差不多四星吧，也没什么太多可说的。上海的酒店都比较贵，徐家汇这里也没什么价位始终的了。其实，如果是旅游，大可以去旁边的天平宾馆，价格低了很多，离地铁站也不远，房间也没什么不好的。
1,出行比较方便，房间也很安静，住徐家汇就住宛平。
1,地理位置佳，交通方便，酒店服务、设施都不错，在郑州算好的酒店了，以后有机会去郑州还住裕达。
1,环境还行。服务质量不高～～前台接待员缺乏礼貌用语，行李没有服务员运送，也没有导行的服务员。进了酒店要自己做所有的事，包括找自己的房间。
1,"地理位子不错.房间也不错.早餐很丰富.开始给了我间拐角的房间,很小.还好我经常住这家酒店,知道这房间的大小所以叫前台换了.所以感觉这酒店还是有点欺负老实人的感觉.大家一定要多多注意."
1,酒店非常赞.性价比极高!下次还会继续选择.
1,房间比较小，打车不是很方便。还有早饭种类比较少
1,房间干净，安静，陈设较新，服务员态度很好，交通也很方便，步行十分钟可以到达天坛，去北京火车站也有直达的公交车。就是2楼的餐厅菜的样式太少了，没有旁边的王府饭店菜肴物美价廉。
1,"房间很大,老公每次去都定那里,在郑州算是不错的酒店."
1,威斯汀真的是不错，设施环境都很好！几次推荐给外宾入住，都很满意。就是价格较高，适合招待客户。
1,非常不错的酒店，就是价钱太贵，如果以后遇到打折一定还会入住！
1,不愧是westin，房间就不用说了，游泳池啊roomservice都很不错！卫生间很大！
1,酒店地段好，设施高级，服务业不错，2楼有个意大利餐厅很不错的！
1,酒店非常的好，位子也还不错。楼上的餐厅可以看到很美的上海夜景非常喜欢，价格太高啦
1,要好服务的酒店，椒江就这家了。帮客人晒衣服，服务贴心。海鲜味道也不错。
1,房间不错，交通也很方便，早餐很丰盛，应该能够满足大部分人的要求，出门左手一直走就是江滨公园，下面就是海鲜城，可以好好品尝一下！
1,服务相当不错，还提供免费机场接送。早餐很丰盛，硬件稍显老。下次还会再住
1,房间装修虽然旧点，但是格调还行。服务员不错，我那天忘记把衣服带走，过了好几天还能找到。
1,确实和前面住过的人评价一致，服务态度很好，是我住过3星酒店里面最好的3星酒店，唯一感到一点不足的是空调不热。
1,条件还可以，服务不错，酒店人员态度很好，早餐尚可。但总体感觉携程的价格略贵，比很多公司的协议价格都贵，这不大符合携程的地位啊。
1,几个月前，曾经住过一次国际金融。感觉不好，就住鸢飞了。这次朋友到潍坊，鸢飞客满，那何妨再试试国际金融？兴许改进了呢不料朋友还是摇头。我以后自己住一次，看朋友是否在骗我。
1,"酒店倒是不错,可惜的是早餐的品种是在是有限,而且以中式为主.另外,空调的声音实在是太吵了,开的小,晚上还比较冷.希望改进吧,下次去还会住的"
1,在宽带和早餐服务方面略有不快，好在大堂经理和餐厅领班及时出面解决了问题。我住的是豪华大床房，房间宽敞、布局合理，很不错。总的来说很满意。
1,"大床非常舒服,早餐很丰盛,前台业务不熟练,予授权搞错,耽误时间."
1,房间隔音不好。网络环境还好。临街的房间比较吵。
1,地理位置不错，离大型购物中心不远，性价比非常高，每次来大连都住这里
1,我选择这里主要是看中游泳池，其他真不怎么样。隔音太差，早有人评价；早晨（7点左右）洗澡水是凉的。真的很犹豫，以后还住不住在这儿。
1,总体服务不错，高级房装修还可以，隔音太差，空调声音吵。但总体尚可
1,地理位置还不错，就是房间隔音比较差，性价比还可以了
1,酒店位置很好，交通也方便。电梯管理系统可能比较老，不支持单双层或高低层。每天早上电梯较忙，等待时间长。另外房间设施较老。宽带免费是优点，比较适合出差住。
1,住了这里一周，感觉去张江这边公司很近且打车方便，房间和环境个人感觉还不错，如果要求不高，路对面的小店吃吃饭也可以，总体感觉不错!
1,环境不错。不过离泰山还是有段距离。要是能包含早餐就好了。
1,房间内设施有些旧，但洗浴设备还不错，洗澡水温度好，水量大。比较卫生。感觉比较适合工薪层家庭旅游时居住。
1,嗯嗯，基本满意，只是对和我同去的老外分到的房间就比我N大有点不爽。浴缸的落水坏掉了，只能淋浴。不过来修的倒是挺快，虽然米有完全解决问题，至少还是很积极滴。
1,还算不错。要说是4星，设施还差点。不过，泰安酒店普遍不好，这个也算凑合了。
1,酒店非常好，距离高速出口很近，服务也很到位，值得推荐的酒店，到泰山应该是最好的酒店了．
1,该酒店为北京天鸿房地产公司投资，环境较好，但距老市区和登山较远。有些房间不是很干净如RM3017，商务大床间还可以。补充点评2007年12月18日：对了，洗澡热水很不好调，建议改进
1,因为是晚上入住，没看清整体外貌，不过感觉还行，很幽静，大堂很大，标间宽敞，家具不算很旧但是台面被茶杯烫的一个个白色斑点。卫生间干净热水很大，毛巾很白很干净。离金山风景区和天下第一泉景区很近，很方便。
1,位置好!性价比好!环境好!缺点是较旧.
1,"因为带了车,所以住在这个离市区远一点的地方.环境真是不错,就是房间旧了一些"
1,环境很好；房间一般，刚进去有点霉味；住1号楼底层，很安静；洗澡喷淋水量非常大；从宾馆去金山寺可以从金山寺的一泉路后门进去，就在宾馆门口不远。
1,这是一家古色古香的酒店，挺有特色的，尤其是回廊里的鱼很多，孩子喜欢，酒店本周的环境很好，服务也不错。只是离碧海金沙远了点。
1,"环境不错,早饭的种类不多,宣传有健身,居然还要自己交钱的.其他都还好"
1,酒店环境比我想象的好，房间也非常干净。我住的是400一晚的。早餐时间比较短，睡过头了就没有去吃。但是古色古香的环境还是不错的。
1,软硬件设施都很好，房间很人性化，感觉很舒服。服务很到位。饭菜也很可口。下次会再入住。
1,环境很好，闹中取静。送餐服务太贵，超出这个档次的同类酒店。
1,我这次住的超好，现在前面的几栋楼房间都是新装修的，超大的液晶电视机，可以用来上网，爽极了，物超所值，不过有涨价了，原来300，现在330了，不知道还会涨不？
1,客观地说，应该已经是石家庄最好的酒店了，各方面都还可以，房间稍微有点旧了，毛巾不是很白。不过下次还会选择
1,不错，服务还是和以前一样。比较满意....补充点评2008年6月13日：贵宾楼层的豪华间比较旧了，不如楼下的豪华间装修，不过还是不错的，视野开阔，附加服务也比较到位！石家庄的酒店我还是觉得世贸是最的，呵呵。
1,"房间设施可以,但空间偏小,客房电梯很特别(没房卡上不去),很适合某些人使用(偷吃).....前台服务一般...."
1,很不错的酒店，当地最好的，豪华房可在24层办理入住
1,最后调整到新翼楼，是他们新装修的楼层。还算不错的，浴室面积很大，早餐比较丰富，但是挺贵的：）
1,前台说话比较生硬，门童服务意识很好，跑大街上去帮着打出租车。硬件都很好，不愧曾经是国际连锁集团的酒店。
1,酒店地理位置很好，对面就是石家庄最好的商店――先天下。贵宾楼层客房冰箱里的软饮是免费的，还可以享受酒店欢乐时光免费茶点和酒吧优惠等等。总之是物有所值的五星酒店：）
1,对这次携程网提供的世贸广场酒店很满意，服务态度一流，环境也不错，只有房间的装修感觉稍微久了点。补充点评2008年2月10日：要补充的是：我们这次住的是豪华套间，房间的电视稍微小了点，要是液晶的就好了。呵呵
1,"石家庄最好的酒店,服务是非常不错的.硬件由于这个城市的原因,所以也没有办法挑什么,但是非常可惜,这个可是在省会的城市啊...省会的城市不应该这样吧,4星里面不如BESTWESTERN旗下的...."
1,房间很大，大堂很漂亮宾馆附近餐厅很多
1,498元的价格不是很厚道，但位置还是可以，预定时携程说酒店要信用卡担保，担保后到了酒店时，酒店说我预定的标准间没有了，免费个给我升级到套房。房间很大，感觉不错。
1,境很乾，也很安。我到天津都住家酒店。不浴室有，洗盆都破了。但是大床很舒服。
1,因为悦华酒店没房间了，才通过携程定泉州酒店的。虽然最喜欢的还是悦华，其实感觉泉州酒店的装修和气派还是在悦华之上，就是服务和早餐差悦华了。
1,房间设施尚可，不过我的房间空调好像坏了，因为天气不冷也不热，没有管它了。这个酒店离机场较近，210一晚，推荐。
1,酒店离机场较近，方便，房间设施也不错，工作人员态度也挺好，但周边环境不是太好，靠街，比较吵闹。
1,入住的是80公社标准间，很有特色。交通很便利。唯一不太好的是看不到服务员，打电话叫的话要连续几次才有人出现。
1,住过几次东莞酒店，海悦的地理位置和早餐最棒，听说朋友说请来的厨师是有来头的，呵呵冲这个去的！
1,东莞的酒店在全国是出了名的性价比高，海悦算不错的，酒店有游泳池，去小游了一会，感觉不错。早餐品种也多，味道丰富。还忘了有个大堂经理是日本MM，好有气质！
1,酒店除了所处位置非常有优势外，其他的应该没什么了。设施简单、陈旧，但对于住一晚的我来说，也能将就。
1,酒店位置不错，距离海边风景区非常近。院内环境较好。缺点就是房间设施相对较陈旧。酒店用品显得有点旧。总体感觉还是不错的。
1,"酒店地理条件还算优越,出门就是景点,不过到处弥漫着消毒水的味道,心情实在是好不到哪里去...价格也太贵了点..."
1,因为悦华酒店没房间了才通过携程定泉州酒店的。其实泉酒的整体比悦华大气，装修也很讲究，唯一比不过悦华的就是服务和早餐。
1,比去年有较大的进步，尤其服务方面。毕竟加入了最佳西方的管理体系。早餐不错
1,"早餐很好,条件也不错,就是隔音效果差了些宾馆反馈2008年6月3日：尊敬的宾客：您好！感谢您选择入住我店！对于您反映的房间隔音问题，我店现已计划对客房区域进行改造，届时多数客房的隔音问题将得到较大的改善。"
1,"1.希望房间的改造加快进度,改造完房间不错,没有改造好的房间的确是三星的感觉.2.早餐很有特色,很不错."
1,"再次入住该酒店,令我有种涣然一新的感觉,入住了新装修的房间感觉不错,服务也很好,早餐也比较丰富,下次我还是要住请水湾!"
1,由于公事出差上海，经朋友介绍推荐了清水湾大酒店，抱着试一试的心态，预定了该酒店，一进酒店就感受到酒店服务人员的热情，房间的感觉蛮新的，也很安静，下次出差还会继续选择该酒店。
1,"酒店的大堂环境比以前有所提高,可能是因为鲜花摆放的原因.房间的设施干净,清爽,很舒适."
1,位置好，房间大，服务到位，是商务和出差的首选。
1,装修不错，服务不错，价格有一点点高！！如果价格能少一点，我想会更多的人入住
1,"总体评价一般或者还行吧,只是性价比有些偏高,服务还行,尤其是大堂的大河旅行社,早餐相对丰富,豪华间不值,除了面积大些,个人而言不比普通间好在哪里"
1,4星级的酒店，环境不错，宽带免费上网速度挺快，早餐也挺丰盛的。报告在郑州4星级的酒店这个价格相对来说还是贵了一点
1,酒店的硬软件都还好。每次预定房间时我都要求要无烟房/无烟层，但是每次到酒店check-in的时候都说没了，因为在住的客人延期不退房了。每次都那么巧？？？
1,酒店设备，环境都还可以，就是早餐不怎么样。而且晚上有不明电话。女士接起来以后说是要不要足底按摩。希望可以改进。
1,"这次去泉州有三个国外客人一起同行,还是入住了泉酒.大堂有水仙花装饰,有一股清香.环境很好.以390元的价格入住,超值.客人称赞酒店很不错,我想这是每个入住客人的同感."
1,"名不副实,说是""准5星"",充其量准4星.基本设施(家具,洁具,电器)陈旧,而且落后,大概90年代中期水平.毛巾黑且硬."
1,关于1元的保险费，钱虽少但你应该事先告知，哪有强买强卖的，因为赶时间所以就没计较，有时间一点好好理论一下。
1,"去之前看过点评,好象满差的，但似乎哈尔滨的5星级都满差的，于是只好选了它实际去住觉得还好印象最深的就是电梯特别特别地慢地理环境不错,出去有很多能逛的地方"
1,前台服务较好，对于未按照预订时间到达的客户，还能够保留预订，但是沟通技巧不是很好，上次住时没有用携程的预订，感到服务很好，所以这次用携程预订，但是感到两次服务不一样了。
1,"酒店周围的环境不错,去景点都很方便.前台态度不错,入住和退房的速度很快."
1,房间隔音不太好，但是整洁舒服，服务尤其满意
1,帮助客户预订的，酒店的地理位置和设施都很好，购得上四星标准！
1,住好几个沈阳的酒店了，网络都不好，这个也一样，尤其是晚上11：30以后，好像就断了，再也连不上。郁闷死！酒店比较安静，但是大床是两张单人床拼的，不太爽。酒店周围吃饭的地方不多，也不太好！
1,"很不错的酒店,服务和设施都中规中矩.好象宽带有点慢."
1,地点不错，从客运站坐TAXI到饭店大约7.5块，柜台小姐先生服务很好！房间更是优，乾净整洁舒服，一晚355的价格，算很划算。不过早餐有点贵！下次去泉州还会去住。
1,"总体感觉不错.价格适中.用餐条件一般.酒店自己的餐厅不太好,隔壁的大连海鲜餐馆尚可,但不能在酒店客房签单,不是很方便."
1,不错，推荐！周边环境有点冷清。去机场方便。硬件不错。
1,"我这已经是第几次入住政协会馆我自己都记不清啦,每次都是那么舒适、温馨、周到、亲切！！！用咱东北话讲，那就是：“啥也不说了，那真是贼拉的好啊”！！！"
1,"地很近北站,打的不跳.服很好,尤其是前台和bellboy.大床房床"
1,性价比不错，我是住的东晖楼商务房，早餐也不错，门童不是很主动，押金是我住过的酒店里最高的，大堂主管很好，现在没带够，卡的密码又输错，导致押金交不足，主管帮我签了个字，舒心
1,房间整体感觉不错，有家的感觉，但床比较小，而且给我们的房间阳台外面就是锅炉台，有一股味道。早餐一般，没有想象的好。酒店附近的环境不错，边上就是家乐福，购物吃饭都很方便。
1,"一直帮国外同事定的酒店,非常好的环境和房间"
1,房间宽敞，条件不错。周围环境也可以。周围无合适的公交车，出行需要用出租车。
1,酒店房间到是不错，就是位置稍远了些，但是酒店有免费的班车可以直接把客人送到地铁站方便客人出行，不过要提醒大家要看酒店班车的排班时间。
1,服务周到，地理位置很好，无论是在环市东路、淘金路这一带逛街或者吃饭都很方便。而且在房间里上网是免费的。
1,不错..性价比合理.交通方便就在远洋旁边.宾馆反馈2008年4月25日：谢谢您对我们酒店的支持!
1,挺不错，价格好，房间也不错，交通也方便。值！
1,2月春节时去住才288元，现在五一长假预定居然要388元，不知道这100元是酒店的原因还是携程的原因而大幅上涨？过节涨价的理由是不存在的，因为春节都没有涨价。
1,"客房设施还是挺不错的，环境不错,服务也不错，就是早餐太烂;配套设施挺好的就是太偏了,交通不便，总觉得有点欠缺。"
1,总体环境不错服务也很好细节上处理的不错
1,"地理位置很好,房间也比较舒适,只是携程的房间都是在有停车场的一面,而且还有个大烟囱,不是很爽."
1,总体还可以！但是网络太次了，对于商务出差的很受影响。公众网都很慢，别提公司的VPN帐户了，根本就是时断时续，而且只能收不能发！在大连头一次碰到这种事情！
1,非常的好，宾馆里面太漂亮了，服务态度也非常好，床单很干净，去同里一定要住这里。只是美中不足的房间里的地毯陈年痕迹显得太脏了，建议能更换成地板显得干净也好打扫
1,我们入住那天，整个世德堂只有我们一家客人，夜晚红灯笼下的美景、安静的宅子，实在让人难忘。如果打算在同里住一晚的话，这地方是最好的推荐！闹中取静，美不胜收。
1,一流的环境，在当地来说没有别的选择了，85分吧。
1,"房间还算干净整洁,服务也可以,以这个价格来说,不错了,建议大家要定有窗户的房间,但是餐厅不够好,有一次吃的蘑菇是酸的,附近没有超市,不太方便,买水果都要走很远,"
1,房间整洁，干净，携程价位不算高。周边环境一流，是个修身养性的好地方。
1,不好的地方就是我们搞不明白这么差的兴安县城怎么会有那么好的酒店，呵呵，乐满地我们没有去游，可能是因为那里吧
1,非常不错的酒店，环境很好，空气也很清新。我一起入住的同事还建议我们公司的年会就到这里来开，呵呵
1,环境不错、床单毛巾洁净、服务还行、房间宽敞，但感觉茶几、桌椅、地毯、浴帘有点脏，床垫不太舒服。总之，可以打4分。谢谢！
1,看不出与5星酒店有多大关系，有虚的成分。50元的早餐，完全的名不副实，我看撑死值30元。
1,在南通这种地级市，能有这样的宾馆，算是很不错的啦。有一些小的缺陷，但不会影响质量。
1,比较普通的酒店，服务还行，设施也一般，楼下的自助餐非常好，菜品非常丰盛。房间就比较普通了。
1,非常好的一个酒店。我拿到的是特价房，感觉物超所值。
1,房间环境都是很不错的。有几个问题还有待改进。1早餐比较单调2停车不方便，而且每次进出都要刷个卡，比较麻烦
1,房间不错，尤其是床一张大一张小，适合三口之家入住。服务台的小姐很热情，自助餐也不错，就性价比而言还可以。
1,感觉很您好环境也不错晚上很安静下次有机会还会选择住金叶的
1,三星级酒店，烟草公司投资的，但开业早，装修有些旧，房间比较大，但自觉不如如家等舒适。本来也没准备住星级酒店，但查携程未看到商务酒店。实际上我在商业区看到一家晋江之星，不知为什么携程没有。
1,酒店房间很大，比较卫生，但作为三星级酒店价格偏高，比广州北京的三星级酒店的价格高
1,房间不错，环境好，早餐不错，就是比较吵！
1,"因这酒店不在市区,所以总体服务环境还可以,但二楼吃饭的餐厅有点贵了."
1,酒店在当地来说还是可以的，位置也不错。餐厅吃饭价格偏高了一点，网络不是很稳定，老是断断续续，经常上网的不是很爽！
1,从门面看硬件好像还能唬人，仔细看，房间的装修真不怎么样，服务比招待所强不了多少。下次不会再住了。
1,服务还可以，价格不贵，周边交通还是比较方便，早餐一般，可选比较少
1,酒店有点旧，但是房间本身很干净。服务很好。早餐30元，东西还是挺多的，值得去吃。相对来说，酒店一楼餐厅80多元的晚饭就一般了一点。不好吃也不难吃，就那么回事情。
1,酒店整体还算不错，就是早餐券的购买方式太不合理，又贵，买了又不能退，最后被逼到酒店后的永和豆浆，携程可不可以为会员反映一下。
1,"总体还行,只是让人觉得不像4星级酒店.设施及环境还是差了点.价格也偏高.不过房间还是很舒服的,面积也很大.点评者"
1,环境很好，正好大雪，雪景很美。服务不错，挺热情的。房间空调很足。早餐时有些品种底下熄火了，不够暖和。
1,"环境和服务都不错,环境幽雅.不要忘去4楼观景平台,可以看西湖全景."
1,是在网上看过别人的点评才订的房间，总体感觉还是不错的，也许不是旅游旺季，所以人不多，服务态度很好，房间也特别大，感觉很舒服。
1,非常非常不错，强力向各位推荐，环境好，房间好，空气好，服务好，关键是房价是162元/天还送两份早餐，性价比绝对一流。再次强力推荐！！！
1,房间很干净物超所值价格也蛮合理的还不错
1,很好，就是早餐需要改进，希望增加房间上网
1,"房间设施还不错.就是有一个缺点.我住的是套房.就是客厅里的沙发坐着只能对着一副书法.为什么不是个电视呢.还算不错.还有,离周庄景区远了点.走走也要15分钟."
1,不错!就是洗澡的地方小点~~下回去还住这家~~
1,感谢“携程”推荐的干净、舒适、无干扰、性价比特高（248元）的《云亭山庄》别墅套房。现在只记得周庄有“双桥”、陈逸飞、万三蹄，还有在镇上农家餐馆吃坏的肚子。相比“云亭山庄”的晚餐非常可口，不错。
1,"这个酒店感觉性价比比较高.房间价格不算高,但里面环境还是不错的,房间里也比较干净,下次要是再去周庄还是会选择这家酒店的."
1,"湛江最好的酒店了,房间比较新,周围环境一般,总体的服务也不错.补充点评2008年7月6日：酒店的大堂非常大,也很漂亮"
1,在湛江应该算是比较好的酒店了，在霞山和赤坎中间开发区内。服务生的态度，大堂的环境都还不错，就是酒店外面的停车乱一点，应该好好管理一下。
1,"硬,服人切,但地略偏,美中不足.短期停留可湛江地首.然五星酒店水尚有些微差距,但整已具此血,景可期."
1,"马马乎乎!能住.标准不要太高.在小街上,出门没法打车.还行!住吧!"
1,房间很陈旧，周围环境比较乱，但地理位置还好，离机场大巴上清寺站较近．早餐的品种很少，没什么可吃的．交通较便利．
1,酒店位于别墅区内，适合全家人度假。南楼距离主楼比较远，有时感觉不太方便。酒店南楼的SPA环境非常好，推荐。
1,这个价格这种房间环境很不错，感觉很干净^_^兴旺楼给我个人感觉很雅...下次来，肯定还定这里。。。
1,是一个不错的酒店，推荐一下。服务很好，房间很不错。在大同应该说是个惊喜了！
1,"环境很不错的酒店,在宜昌应该算是最好的酒店吧.房间有点旧但是还算过得去."
1,"整个酒店的环境还是不错的,迎宾楼建的较早些,所以里面的设施有些旧,大概准四星级别,但是宜昌很漂亮,气侯非常舒服."
1,环境还算可以，但出入不是很方便。其它配套设备还过得去吧。
1,很新的也很好的，拥有豪华的设备设施，气派非凡，住着舒服，完全的超５星的！！
1,"物有所值,看来安徽人民币江苏人民是在得多"
1,"酒店建在一个小山丘上,花园式独立小楼,环境很好,酒店和建设,设备,设施都体现"
1,房间环境不错，但是外面走廊七弯八拐，让人晕！
1,房间确实不错，帮朋友订的，朋友说这里的服务很好
1,不错，下次会介绍朋友过去。房间挺干净的，服务态度也非常好。
1,住过好几次，我非常满意，这次价格398很便宜！不过周围什么商店都没有，这点不太方便。早餐是日式的，也很不错。
1,此酒点很不错，环境很好性价比高，下次还住
1,当地最好的，在全国算性价比不错的五星级酒店
1,感觉还可以，价格也不错！在当地也没有认真去看其他酒店，比较也不大。
1,"标准间很挤,房较小,宽带上网需要收每天15元,不象个5星级酒店,外部环境还可以,是庭院风格的,是唯一的亮点,餐费很贵.我看最多象个准4星的酒店"
1,"住的是大床房,但是房间小的可怜,设施还行,楼下的路上小摊很多,都挺好吃的.酒店楼下是手机卖场,一大早就很吵,楼层高点话还可以忍受."
1,地点很好，虽然偏闹了些。虽然没有早餐比较叫遗憾，好在成都是小吃的天堂而且尚能吃辣所以遗憾就少许多了
1,"入住这家挂牌四星酒店,与三年前感觉明显高了几个档次,大堂温馨,客房也不一样了,新改造的餐厅风格很不错,我很喜欢.服务员的微笑如浴春风,随时都有问候.性价比挺高,值得推荐."
1,经朋
1,交通便利，房间很整洁，价格也合理，服务很不错，工作人员态度也很好，比较满意，唯一不足的就是离4星似乎还差一点！
1,"酒店房间还是不错的,国庆节去房价上涨,如果平时去160元的话性价比还是很高的,离市中心远了点,打个的5元就到了,市中心其实也没什么,就人多点!"
